X,state_county,fips,state,ST,start.date,end.date,duration,count.max,sr,r0,r0.Pr,r0.ave3,r0.ave5,r0.est,r0.est.se,r0.est.ave3,r0.est.ave5,r0.u95,r0.u66,r0.l66,r0.l95,r1,r1.Pr,r1.est,r1.est.se,r1.u95,r1.u66,r1.l66,r1.l95,rmax,rmax.est,rmax.u95,rmax.u66,rmax.l66,rmax.l95,rmin,rmin.est,rmin.u95,rmin.u66,rmin.l66,rmin.l95,R0,l95,u95,l66,u66,fips,state_county5,Year.AHDP,County,Less_Than_High_School,At_Least_Bachelor_Degree.AHDP,Median_Earnings.AHDP,Education_Index,Income_Index,White.AHDP,African_American,Native_American,Asian_American,Other_race,Latino_Population,Children_in_Poverty,Adults_65_Poverty.AHDP,Population.Census2019,Below_federal_poverty_threshold.AHDP,Gini_Coefficient.AHDP,Child_Poverty,Professional_occupations,Service_occupations,Sales_office_occupations,Farming_occupations,Construction_occupations,Production_occupations,county5.x,countylast,state.x,county.x,Median_Earnings.y,Gini_Coefficient.MA,Below_federal_poverty_threshold.MA,Violent_Crime.MA,At_Least_Bachelor_Degree.MA,Population.MA,White.MA,Smoker,Obesity.MA,Diabetes,Elderly_Population.MA,lat,lon,area,ST,pTrump,thresh,state_county.w,pop,den,region
513,NJ_Gloucester,34015,New Jersey,NJ,3/24/20,5/5/20,43,2.302585093,0.02,0.040092653,0.002189771,0.036997484,0.030748086,0.045179694,0.0319882,0.046488331,0.046804654,0.099691748,0.074884144,0.016481732,-0.02858162,-0.010267377,0.002048754,0.015297803,0.0319882,0.072139581,0.044696592,-0.014329675,-0.042379492,0.010375999,0.052049504,0.11439121,0.083610496,0.016675692,0.001534953,0.022595894,0.000154319,0.061311771,0.030452501,-0.02942189,-0.0643443,1.387634325,0.803124008,2.001538237,1.129914435,1.700598957,34015,NJ_Gloucester C,2010,"Gloucester County, New Jersey",10.5,26.9,39598,5.48,6.96,81.1,9.7,0.1,2.6,1.8,4.8,10.9,8.1,291636,7.1,0.4,9.1,38.3,14.2,28.1,0.4,8.7,10.5,Gloucester C,"loucester County, New Jersey",NJ,"Gloucester County, NJ",41028,0.4107,8.111888112,130.9571454,29.3,290298,0.796429876,15.71304135,30.3,11.3,13.67525784,39.749187,-75.127456,337,32,0.484040647,TRUE,NJ_Gloucester,291636,334.1282105,North
125,NJ_Hudson,34017,New Jersey,NJ,3/6/20,5/5/20,61,4.007333185,0.026649292,0.208353753,0.003579434,0.214366013,0.206297195,0.151613294,0.041998187,0.144469102,0.137352999,0.23658058,0.192729273,0.109953902,0.061986756,0.002010612,0.003545622,-0.02085325,0.041998187,0.053553394,0.016964087,-0.064200073,-0.112098024,0.208353753,0.151613294,0.23658058,0.192729273,0.109953902,0.061986756,-0.027196391,-0.060822075,0.013885288,-0.024350805,-0.094945837,-0.138490244,2.761443433,1.558629302,4.444081352,2.137298614,3.502369478,34017,NJ_Hudson Count,2010,"Hudson County, New Jersey",19.7,34.6,34917,4.98,6.08,30.8,11.2,0.1,13.2,2.3,42.2,21.9,15.4,672391,15.1,0.49,23.5,36.1,18.1,25.5,0.1,7.2,13,Hudson Count,"udson County, New Jersey",NJ,"Hudson County, NJ",36890,0.4953,17.51380222,406.4374497,37.5,662619,0.293977384,15.70284671,23.9,7.4,10.62314845,40.742925,-74.061278,62.26,32,0.223557835,TRUE,NJ_Hudson,672391,4169.794845,North
347,NJ_Mercer,34021,New Jersey,NJ,3/13/20,5/5/20,54,3.17805383,0.02,0.099669871,0.002088129,0.095632276,0.087826964,0.066545816,0.031883446,0.063404866,0.061214481,0.129999699,0.093583994,0.033586527,0.001069183,-0.027415113,0.002112439,-0.019370837,0.031883446,0.03500626,0.00748235,-0.050671596,-0.084202963,0.099051733,0.06655226,0.129857345,0.09338273,0.033815902,0.00104186,-0.008063187,-0.021134543,0.040973523,0.004367993,-0.048013413,-0.088486185,1.607721205,1.008049422,2.422582272,1.278497413,1.923928133,34021,NJ_Mercer Count,2010,"Mercer County, New Jersey",13.5,38.2,36189,6.22,6.33,54.5,19.5,0.1,8.9,1.9,15.1,16,6.8,367430,10.1,0.48,14.1,42.9,16.3,25.3,0.2,6.2,9.1,Mercer Count,"ercer County, New Jersey",NJ,"Mercer County, NJ",36293,0.4901,11.46580064,401.8850753,39.6,370212,0.523019243,13.91306295,24.6,9.6,13.4244703,40.255566,-74.70034,228.87,32,0.295108255,TRUE,NJ_Mercer,367430,619.8514991,North
183,NJ_Middlesex,34023,New Jersey,NJ,3/6/20,5/5/20,61,4.094344562,0.02,0.150567076,0.002105412,0.13984561,0.136947064,0.101037684,0.030887692,0.099146866,0.096018707,0.15666525,0.130569733,0.065157446,0.033490617,-0.024946296,0.002163045,-0.032930023,0.030887692,0.026553375,-0.005267394,-0.061647569,-0.108076143,0.150567076,0.101037684,0.15666525,0.130569733,0.065157446,0.033490617,-0.025927338,-0.040305452,0.02877927,-0.008526465,-0.071411527,-0.117937356,2.018958104,1.277623533,2.845525892,1.592646095,2.43109497,34023,NJ_Middlesex Co,2010,"Middlesex County, New Jersey",12,38.4,41464,6.2,7.28,49.2,8.8,0.1,21.3,2.1,18.4,9.9,6.6,825062,7.4,0.41,9.3,42.7,12.9,26.5,0,6.7,11.2,Middlesex Co,"iddlesex County, New Jersey",NJ,"Middlesex County, NJ",42360,0.4292,8.831760859,158.8676949,41,830300,0.460974347,11.40636867,25,9.8,13.1069493,40.485529,-74.387921,322.65,32,0.377038473,TRUE,NJ_Middlesex,825062,987.3174855,North
126,NJ_Monmouth,34025,New Jersey,NJ,3/5/20,5/5/20,62,3.17805383,0.02,0.137744956,0.002155517,0.13428423,0.134200192,0.099142661,0.028254324,0.093783144,0.088646236,0.158045289,0.125557017,0.069800331,0.044552185,0.002824876,0.002070559,-0.006117789,0.028254324,0.052352968,0.022445292,-0.03952521,-0.075137713,0.138165241,0.099171491,0.159469055,0.126973523,0.070814541,0.043872009,0.003929438,-0.027830596,0.029710494,0.004122842,-0.059297652,-0.088426213,1.994464742,1.381546621,2.868823846,1.643492522,2.35700616,34025,NJ_Monmouth Cou,2010,"Monmouth County, New Jersey",8.8,39.2,41577,6.55,7.29,76.7,7,0.1,4.9,1.7,9.7,8.7,6.1,618795,6.3,0.46,7.7,42.4,14.9,27.1,0.3,8,7.3,Monmouth Cou,"onmouth County, New Jersey",NJ,"Monmouth County, NJ",43267,0.4695,7.465008775,161.9475085,42.5,629185,0.758718024,12.85187375,23.2,8.9,15.1109769,40.291301,-74.14773,665.34,32,0.530328236,TRUE,NJ_Monmouth,618795,359.0914583,North
231,NJ_Morris,34027,New Jersey,NJ,3/6/20,5/5/20,61,3.401197382,0.02,0.106341949,0.002310222,0.107663171,0.106133739,0.066833062,0.032405051,0.063195203,0.060126588,0.128664524,0.097524629,0.032729266,-0.002745254,-0.046675423,0.002429138,-0.043530476,0.032405051,0.016456485,-0.013011171,-0.071012237,-0.109481593,0.089589512,0.068214755,0.131001629,0.097027365,0.035832123,-0.004719562,-0.047478071,-0.045185815,0.013286531,-0.01658448,-0.075352368,-0.110677295,1.610853919,0.979566405,2.402731338,1.270703121,1.973731912,34027,NJ_Morris Count,2010,"Morris County, New Jersey",6.9,48.4,48280,7.4,8.33,75.1,2.9,0.1,8.9,1.6,11.5,3.8,4.7,491845,4,0.45,4.2,48.9,12.4,25.6,0.1,6.1,7,Morris Count,"orris County, New Jersey",NJ,"Morris County, NJ",50683,0.4536,4.49922016,65.47578963,51,498192,0.729056267,10.97345167,21,7.9,15.0144924,40.859552,-74.501661,481.36,32,0.503446265,TRUE,NJ_Morris,491845,394.5119611,North
293,NJ_Ocean,34029,New Jersey,NJ,3/6/20,5/5/20,61,3.433987204,0.02,0.136054683,0.002067265,0.136454161,0.132734663,0.094544221,0.029726895,0.090271956,0.086783054,0.161495803,0.121869871,0.064715302,0.031902433,-0.024292867,0.001987475,-0.023269905,0.029726895,0.043572175,0.003857428,-0.051755111,-0.082365451,0.115329016,0.095908321,0.158436136,0.122756802,0.06742889,0.035257243,-0.02619559,-0.026916867,0.029641212,0.00117985,-0.057411124,-0.081795828,1.935974249,1.263220898,2.927699178,1.587868311,2.303609558,34029,NJ_Ocean County,2010,"Ocean County, New Jersey",10.9,24.3,34713,5.03,6.04,85.9,2.9,0.1,1.7,1.1,8.3,19.5,5.8,607186,9,0.43,15.5,33.9,17.4,28.1,0.1,11.3,9.2,Ocean County,"cean County, New Jersey",NJ,"Ocean County, NJ",35260,0.4382,11.25042106,97.81046252,26.9,583450,0.851449139,14.90398826,28.1,11.2,21.65601165,39.973657,-74.21461,915.9,32,0.652710652,TRUE,NJ_Ocean,607186,255.9620638,North
105,NJ_Passaic,34031,New Jersey,NJ,3/7/20,5/5/20,60,4.043051268,0.02,0.170173219,0.0022305,0.169510864,0.164492463,0.121953551,0.03194086,0.117685951,0.113316597,0.182882301,0.15195935,0.088258699,0.058249544,-0.038525554,0.002204375,-0.04718505,0.03194086,0.007122701,-0.015806328,-0.079130962,-0.104670532,0.170173219,0.121953551,0.182882301,0.15195935,0.088258699,0.058249544,-0.018675129,-0.057015905,0.002523684,-0.030605559,-0.08439714,-0.112784966,2.304811132,1.519261795,3.312915486,1.858161526,2.767142942,34031,NJ_Passaic Coun,2010,"Passaic County, New Jersey",18.5,25.2,31240,4.61,5.31,45.3,11.1,0.2,4.9,1.5,37,24.6,12.9,501826,15.1,0.46,23.2,30.3,17,27.4,0.1,8.2,17.1,Passaic Coun,"assaic County, New Jersey",NJ,"Passaic County, NJ",32575,0.4741,16.65955858,451.1573813,26,507574,0.43271523,14.45369484,25.7,8.3,12.80325627,40.925361,-74.191473,197.07,32,0.374236404,TRUE,NJ_Passaic,501826,983.1834396,North
458,NJ_Somerset,34035,New Jersey,NJ,3/8/20,5/5/20,59,3.044522438,0.02,0.113289038,0.002240659,0.115614677,0.114980834,0.082414594,0.031825261,0.079219833,0.075471368,0.139108027,0.112291191,0.052382809,0.00474187,-0.026481193,0.002253839,-0.036072991,0.031825261,0.017042409,-0.003903393,-0.06594828,-0.100108179,0.113472646,0.083058547,0.139712115,0.110548479,0.056608074,0.020836875,-0.025987403,-0.050023764,0.006932071,-0.022343025,-0.082222984,-0.106198971,1.787989808,1.036093026,2.561323556,1.459026477,2.169176496,34035,NJ_Somerset Cou,2010,"Somerset County, New Jersey",7.3,49.8,49700,7.51,8.53,62.4,8.5,0.1,14.1,1.9,13,5.1,4.9,328934,3.6,0.45,4,51.4,10.9,24,0.1,6.2,7.3,Somerset Cou,"omerset County, New Jersey",NJ,"Somerset County, NJ",51353,0.4548,5.038571258,66.04852797,52.5,330604,0.593625606,10.4653706,22.6,8.4,13.6459329,40.561176,-74.578798,305.07,32,0.416984951,TRUE,NJ_Somerset,328934,416.3045686,North
728,NJ_Sussex,34037,New Jersey,NJ,3/13/20,5/5/20,54,2.397895273,0.02,0.055740861,0.002155489,0.053131566,0.052355448,0.025932913,0.034048389,0.025084063,0.023220285,0.087584201,0.062610941,-0.006317716,-0.05039182,-0.063149943,0.002612847,-0.056513434,0.034048389,0.012107951,-0.022860736,-0.090413327,-0.125660679,0.055129832,0.026079817,0.087892486,0.062660083,-0.005765823,-0.050456248,-0.050693151,-0.05796891,0.010688676,-0.023170819,-0.092957652,-0.128668885,1.210223391,0.674962261,1.849956362,0.953475565,1.565280886,34037,NJ_Sussex Count,2010,"Sussex County, New Jersey",7,31.4,41728,6.18,7.32,88.8,1.6,0.1,1.7,1.3,6.4,6,5.7,140488,4.8,0.39,6.2,38.1,15,26,0.2,11.5,9.3,Sussex Count,"ussex County, New Jersey",NJ,"Sussex County, NJ",41417,0.4063,5.703701139,50.01493659,33.8,145930,0.877091756,13.33576864,26.2,8.6,14.02864387,41.091219,-74.654037,535.96,32,0.629441761,TRUE,NJ_Sussex,140488,101.2065835,North
127,NJ_Union,34039,New Jersey,NJ,3/6/20,5/5/20,61,3.988984047,0.023263736,0.207598576,0.002797332,0.207701754,0.198384697,0.158292575,0.035226069,0.151613579,0.145777548,0.231527425,0.190736285,0.125762794,0.083687714,-0.031059342,0.002410626,-0.04739649,0.035226069,0.003781213,-0.017453398,-0.078009625,-0.107902651,0.206676755,0.158312164,0.231906185,0.190789798,0.125808636,0.083663897,-0.028116705,-0.050395904,0.010513857,-0.020798816,-0.083819651,-0.11436213,2.873013562,1.803099831,4.327111805,2.360013549,3.463395224,34039,NJ_Union County,2010,"Union County, New Jersey",15.7,31.2,35419,5.34,6.18,45.4,20.8,0.1,4.6,1.8,27.3,13.9,8.7,556341,9.1,0.48,12.4,34.8,16.5,26.2,0.1,7.8,14.6,Union County,"nion County, New Jersey",NJ,"Union County, NJ",35585,0.4905,10.89495743,362.6138425,32.6,548744,0.423516248,13.23388502,24.7,7.8,12.92278367,40.659609,-74.294239,105.46,32,0.306854375,TRUE,NJ_Union,556341,2036.832015,North
514,NJ_Warren,34041,New Jersey,NJ,3/19/20,5/5/20,48,2.302585093,0.02,0.064772102,0.001934945,0.053138753,0.053138753,0.025344311,0.029741369,0.024069531,0.022938869,0.076811597,0.053394066,-0.007461163,-0.03745987,-0.042820167,0.002379182,-0.033094989,0.029741369,0.037141715,-0.002000031,-0.065771242,-0.098310882,0.069637823,0.025468499,0.080701413,0.054695859,-0.006837229,-0.04158855,-0.031585306,-0.035277777,0.034710095,-0.005006293,-0.065645721,-0.103351347,1.205094143,0.748772548,1.722646148,0.945242821,1.46927432,34041,NJ_Warren Count,2010,"Warren County, New Jersey",10.7,28.6,40150,5.63,7.05,85.7,3.3,0.1,2.4,1.4,7,13.2,5.8,105267,6.8,0.4,9.4,37.2,15.7,25.8,0.4,9.6,11.4,Warren Count,"arren County, New Jersey",NJ,"Warren County, NJ",38345,0.4122,7.966667932,75.09804467,29.9,107226,0.837893794,15.57517723,28.8,9.2,15.32930446,40.795162,-75.016426,362.78,32,0.606426192,TRUE,NJ_Warren,105267,112.0342529,North
3025,NM_agg,NA,New Mexico,NM,3/14/20,5/5/20,53,2.302585093,0.02,0.029643929,0.002270034,0.030157809,0.03406212,0.033915476,0.032057279,0.034085316,0.034573352,0.087396354,0.064650087,0.001805623,-0.038876326,-0.031289663,0.00202804,-0.002847864,0.032057279,0.058832716,0.02829715,-0.032634414,-0.071919777,0.048027902,0.054982789,0.106380361,0.08063214,0.028372426,-0.004606592,-0.001745494,-0.011167954,0.054521604,0.018607931,-0.039046698,-0.077780378,1.281498198,0.740382974,1.847676203,1.01362369,1.587164544,NA,NA,NA,NA,17.4140896,25.84053433,25011.89627,4.477999218,3.660517467,40.35118985,1.838675099,6.759443262,1.343587288,1.655148945,48.08973784,29.12767144,12.23077228,1972871,18.19694086,0.448894228,25.50201099,34.30459376,19.31612887,24.33264177,1.109400791,11.41921522,9.516879872,Liberty Coun,"iberty County, Florida",FL,"Liberty County, FL",NA,0.467737887,21.0905722,NA,26.69792525,1958984,0.390881702,16.242371,23.69649604,8.112768302,14.85218869,34.48836018,-106.2321815,116059.48,33,0.400643386,FALSE,NM_agg,1972871,6.563265628,West
1093,NM_San Juan,35045,New Mexico,NM,3/24/20,5/5/20,43,1.945910149,0.02,0.012120563,0.002095891,0.008420757,0.013736947,0.00856201,0.031754375,0.008655676,0.006957981,0.063824607,0.041992409,-0.025865783,-0.055932724,0.046852565,0.002256131,0.03057506,0.031754375,0.088539258,0.055325235,0.000947001,-0.028413466,0.021627053,0.03627714,0.089734354,0.066172622,0.008779755,-0.016785185,0.032273448,-0.006448483,0.065257411,0.027063281,-0.038033435,-0.077714864,1.065916751,0.645201792,1.578277279,0.820370297,1.356929299,35045,NM_San Juan Cou,2010,"San Juan County, New Mexico",19.1,15,28540,3.12,4.69,42.5,0.5,35.6,0.3,2,19.1,33.2,19.1,123958,20.8,0.45,28,27,16.9,23.4,0.7,17.7,14.3,San Juan Cou,"an Juan County, New Mexico",NM,"San Juan County, NM",27087,0.4635,20.06159083,566.2728024,15.2,125133,0.410099654,20.37319147,31.7,10,12.40759832,36.72194,-108.220647,5538.71,33,0.606072435,TRUE,NM_San Juan,123958,8.641076433,West
45,NV_Clark,32003,Nevada,NV,3/4/20,5/5/20,63,3.044522438,0.02,0.066778469,0.002389712,0.063188412,0.062131947,0.043865654,0.030362119,0.042351585,0.04112692,0.095787233,0.073808803,0.012157139,-0.016753572,-0.009184185,0.002413372,-0.004648821,0.030362119,0.053426734,0.025336648,-0.033388268,-0.085172235,0.065141316,0.044705001,0.099300874,0.076425185,0.012430266,-0.018946242,-0.007121828,-0.009164527,0.051467797,0.02041399,-0.042090107,-0.088725252,1.374910265,0.880423472,1.951653639,1.09460211,1.688393713,32003,NV_Clark County,2010,"Clark County, Nevada",16.5,21.7,31282,3.69,5.32,48,10,0.4,8.5,4,29.1,18.7,7.6,2266715,11.7,0.43,16.9,26.4,28.1,26.2,0.1,10.3,9,Clark County,"lark County, Nevada",NV,"Clark County, NV",30495,0.4516,15.68569909,705.8778697,22.6,2035572,0.458062893,16.88871903,27.8,9.2,12.7985156,36.143366,-115.14994,8091.05,34,0.41719937,TRUE,NV_Clark,2266715,108.1667912,North
2995,NY_agg,NA,New York,NY,3/3/20,5/5/20,64,6.445719819,0.02759857,0.196860678,0.004441394,0.19832776,0.193917182,0.113855075,0.043528799,0.10597587,0.098563399,0.197160252,0.159011149,0.073732269,0.024705312,-0.031217075,0.004571538,-0.024386553,0.043528799,0.059339677,0.013627944,-0.068187193,-0.117025668,0.162661572,0.114647342,0.19050826,0.15609599,0.075372262,0.024491039,NA,-0.044820804,0.047316315,-0.001084282,-0.090322339,-0.131228111,2.190707109,1.199545138,3.590177618,1.687527635,2.885214168,NA,NA,NA,NA,12.25086938,23.71304983,27709.52451,4.933287034,4.406723296,88.7264599,3.595965456,0.455427717,1.527472923,1.801176827,3.887935706,21.93168796,8.078222805,3884260,12.91348561,0.421998841,17.82775677,33.85419446,18.08634039,24.57003121,0.843302496,9.405849992,13.22815849,Marion Count,"arion County, Florida",FL,"Marion County, FL",29692.64294,0.43413897,14.43545597,185.9148079,25.28326176,3983424,0.876784143,16.97567407,28.42203627,9.57052724,16.23317026,42.83787405,-75.73318325,44884.21,35,0.531198152,FALSE,NY_agg,3884260,33.41308839,North
233,NY_Albany,36001,New York,NY,3/14/20,5/5/20,53,3.135494216,0.02,0.011136371,0.002256998,0.007768177,0.00876923,0.022073733,0.031251338,0.024606149,0.026620895,0.089743658,0.050411392,-0.008928463,-0.04457102,-0.051228162,0.002174127,-0.017772124,0.031251338,0.043500515,0.010804394,-0.049637272,-0.07607746,0.004801656,0.057953014,0.112227723,0.084923856,0.029410801,-0.003536608,-0.023493537,-0.025783997,0.039863885,0.002763382,-0.057421076,-0.081958324,1.176904685,0.707417654,1.876324302,0.934761633,1.439208826,36001,NY_Albany Count,2010,"Albany County, New York",9.3,37.6,32386,6.22,5.56,76,12,0.1,4.8,2.2,4.9,20,9.2,305506,12.6,0.45,16,43.1,16.1,27.5,0.2,5.6,7.6,Albany Count,"lbany County, New York",NY,"Albany County, NY",34648,0.4532,13.48316532,332.1843705,38.6,307463,0.741692496,15.22590591,25.4,9.8,14.8521936,42.678976,-73.81304,533.47,35,0.341915183,TRUE,NY_Albany,305506,221.1116651,North
235,NY_Dutchess,36027,New York,NY,3/8/20,5/5/20,59,2.397895273,0.02,0.051210588,0.002276015,0.05435536,0.050226083,0.022665557,0.032053879,0.020130866,0.019798497,0.086958852,0.047180571,-0.009693233,-0.050221933,-0.024242727,0.002209225,0.002419548,0.032053879,0.058195849,0.027922772,-0.028841431,-0.057311694,-0.001110538,0.039065865,0.098008076,0.070843885,0.007323789,-0.032835673,0.021207766,-0.016121086,0.042708302,0.0130968,-0.045210978,-0.067228011,1.181966738,0.675892058,1.842373986,0.929335671,1.407185715,36027,NY_Dutchess Cou,2010,"Dutchess County, New York",10.9,32,34327,6,5.97,74.6,9.2,0.2,3.5,2.1,10.5,14.3,6.5,294218,8.4,0.42,11.1,39.6,18.9,23.1,0.2,10,8.2,Dutchess Cou,"utchess County, New York",NY,"Dutchess County, NY",32618,0.434,9.346803507,213.4885868,33.4,296928,0.729446196,14.94853922,25.9,9.6,14.95379351,41.681015,-73.839417,825.43,35,0.471970611,TRUE,NY_Dutchess,294218,137.6229626,North
409,NY_Erie,36029,New York,NY,3/8/20,5/5/20,59,4.304065093,0.02,0.085927822,0.00224446,0.091226315,0.087500273,0.064587435,0.032232998,0.060954547,0.05823626,0.134231124,0.095646393,0.03103008,-0.004946976,-0.0202973,0.002169063,-0.005667605,0.032232998,0.046901258,0.022745214,-0.033943571,-0.072759502,0.085374559,0.064588899,0.134254186,0.095725761,0.031170522,-0.005198664,-0.02046698,-0.008200524,0.049473763,0.020969857,-0.041225103,-0.073845212,1.586488665,0.963420132,2.486312555,1.25536433,1.949872208,36029,"NY_Erie County,",2010,"Erie County, New York",11.6,29.1,29406,5.6,4.89,77.7,13,0.6,2.6,1.6,4.5,24,8.2,918702,14,0.46,20.5,36.6,17.8,27.4,0.1,6.4,11.6,"Erie County,","rie County, New York",NY,"Erie County, NY",31448,0.4604,15.04440789,447.7153604,31.6,921584,0.765950798,15.94109573,26.7,9.4,16.24822046,42.889478,-78.792596,1226.97,35,0.444503983,TRUE,NY_Erie,918702,289.0963646,North
187,NY_Monroe,36055,New York,NY,3/8/20,5/5/20,59,3.36729583,0.02,0.019606572,0.002269241,0.023839322,0.021835937,0.010002597,0.028452456,0.007225658,0.005661546,0.062250802,0.034313423,-0.018747653,-0.05391678,0.020999574,0.002199352,0.021002546,0.028452456,0.082320397,0.052520972,-0.010880478,-0.04443725,0.001966771,0.030016677,0.08482299,0.05784563,0.001530866,-0.024872413,0.032276818,-0.007292619,0.053115907,0.025470469,-0.03791862,-0.064451214,1.077338643,0.655903347,1.561440406,0.866989393,1.285135791,36055,NY_Monroe Count,2010,"Monroe County, New York",11.6,34.8,29762,5.98,4.98,72.8,14.4,0.2,3.2,2,7.3,21.9,7.7,741770,13.7,0.45,19.2,41.2,16.3,25.3,0.1,6.1,11,Monroe Count,"onroe County, New York",NY,"Monroe County, NY",31239,0.4633,15.19535446,344.6695259,36.2,749356,0.715711891,16.29042416,27.7,9.7,15.02570207,43.161503,-77.619988,1365.95,35,0.392713994,TRUE,NY_Monroe,741770,209.6700386,North
47,NY_Nassau,36059,New York,NY,3/1/20,5/5/20,66,5.552959585,0.025709863,0.205585707,0.003762139,0.204843722,0.203237802,0.139305503,0.043954975,0.133180158,0.126769348,0.230546528,0.179155513,0.098456379,0.039437998,-0.071168351,0.003868234,-0.063279017,0.043954975,0.010657382,-0.025819962,-0.101998241,-0.146926426,0.205785139,0.139308136,0.230665122,0.178641972,0.098577668,0.039151819,-0.067154553,-0.064004602,0.012669784,-0.023936257,-0.105728234,-0.156688724,2.56439637,1.332707139,4.304668125,1.985650747,3.243228991,36059,NY_Nassau Count,2010,"Nassau County, New York",10.3,40.9,43376,6.84,7.59,65.5,10.5,0.1,7.6,1.7,14.6,7,4.8,1356924,5,0.45,6,43.2,15.2,27.3,0.1,6.8,7.4,Nassau Count,"assau County, New York",NY,"Nassau County, NY",44390,0.453,6.153405924,163.4085075,42.8,1354612,0.628700322,11.71237563,23.5,8.3,16.07057962,40.716587,-73.602242,453.32,35,0.452634124,TRUE,NY_Nassau,1356924,1155.719807,North
26,NY_New York City,360610,New York,NY,2/25/20,5/5/20,71,7.107425474,0.034810381,0.376108299,0.004403561,0.370799115,0.360905528,0.332857034,0.039468413,0.322445922,0.313255245,0.415596672,0.370849328,0.2928319,0.254729762,-0.055666787,0.004165749,-0.055746042,0.039468413,0.012979752,-0.01714402,-0.100442367,-0.139743477,0.373622755,0.332875395,0.414706471,0.370687785,0.292602838,0.253749811,-0.103025098,-0.088998716,-0.012743656,-0.050585089,-0.128286429,-0.169869156,7.133868081,4.883138055,10.22292221,5.905186301,8.456790764,360610,NYC.boroughs,2010,"Autauga County, Alabama",21.25378606,32.57607527,33930.45295,4.917596875,5.751623778,33.31061653,22.76359058,0.201787361,12.5464938,2.548152071,28.56577699,26.79493962,18.50029127,8336817,19.16682812,0.493211605,27.36959223,36.70446363,22.43838412,24.66759894,0.111300044,6.722274029,9.442769213,Autauga Coun,"utauga County, Alabama",AL,"Autauga County, AL",35788.16855,0.507856737,20.64932991,620.867322,34.96669145,8426743,0.075846285,14.02486679,23.05847929,10.13454479,12.72001168,40.72483488,-73.92234482,467.94,35,0.180398545,TRUE,NY_New York City,8336817,6878.789355,North
460,NY_Onondaga,36067,New York,NY,3/23/20,5/5/20,44,2.197224577,0.02,0.034921495,0.002361731,0.037589838,0.039125768,0.042348454,0.030906155,0.042950027,0.043453207,0.099683128,0.071748772,0.013893274,-0.035103982,-0.018824463,0.002097779,0.005830746,0.030906155,0.050728113,0.030671848,-0.020206582,-0.053976997,0.001455921,0.05739917,0.106758018,0.081722831,0.031741809,0.004156062,0.000292304,-0.007130148,0.057336766,0.017388623,-0.03288676,-0.072517238,1.360332663,0.762896378,2.001427046,1.108671896,1.665201245,36067,NY_Onondaga Cou,2010,"Onondaga County, New York",10.7,32,29672,5.82,4.96,79.2,10.4,0.7,3.1,2.5,4,23.6,7.7,460528,13.6,0.45,19.2,38.7,17,27.3,0.3,6.9,9.8,Onondaga Cou,"nondaga County, New York",NY,"Onondaga County, NY",32716,0.4566,15.4450221,341.4522781,34.1,468304,0.778494311,16.36809969,27.9,9.1,14.94008166,43.067188,-76.167442,805.73,35,0.401309729,TRUE,NY_Onondaga,460528,220.6827661,North
237,NY_Orange,36071,New York,NY,3/8/20,5/5/20,59,3.737669618,0.02,0.098067028,0.004469293,0.104078171,0.096502866,0.034755307,0.031607992,0.027015444,0.02289602,0.088089907,0.063866258,-0.000335006,-0.032726981,-0.102012178,0.000799881,-0.084999523,0.031607992,-0.00366057,-0.050922241,-0.119898223,-0.157230767,0.098067028,0.034755307,0.088089907,0.063866258,-0.000335006,-0.032726981,-0.102012178,-0.084999523,-0.00366057,-0.050922241,-0.119898223,-0.157230767,1.289184502,0.777364062,1.856105584,0.997488444,1.578724777,36071,NY_Orange Count,2010,"Orange County, New York",13.3,27.7,34452,5.55,5.99,68.2,9.1,0.2,2.3,2.1,18,22.4,7.8,384940,11.1,0.41,17.2,35.8,17.9,26.1,0.6,9.4,10.2,Orange Count,"range County, New York",NY,"Orange County, NY",35176,0.4403,12.79351495,253.9658355,29.2,375384,0.664426294,17.09507491,28.8,9.7,12.11506084,41.422034,-74.243059,838.58,35,0.504173765,TRUE,NY_Orange,384940,177.2353937,North
63,NY_Rockland,36087,New York,NY,3/10/20,5/5/20,57,3.761200116,0.023652838,0.138855145,0.003446769,0.127559263,0.109585424,0.058240494,0.040950059,0.053318748,0.050685042,0.138999479,0.096818999,0.018373791,-0.025894728,-0.055765818,0.003239002,-0.051522951,0.040950059,0.044707435,-0.00543601,-0.097753326,-0.144175444,0.138855145,0.058240494,0.138999479,0.096818999,0.018373791,-0.025894728,NA,-0.055180886,0.013785488,-0.017561086,-0.092936492,-0.14036447,1.519167403,0.82018493,2.559635669,1.145644523,1.964742054,36087,NY_Rockland Cou,2010,"Rockland County, New York",12.1,40.7,39645,6.51,6.96,65.3,11.1,0.2,6.1,1.6,15.7,21.4,8.9,325789,11.3,0.44,17.2,43.6,17.7,24.7,0.1,7.4,6.6,Rockland Cou,"ockland County, New York",NY,"Rockland County, NY",38540,0.4543,14.5999867,135.3740802,40.3,320688,0.63799082,13.50914475,22.4,10.3,14.47606396,41.127623,-74.019039,199.36,35,0.450902011,TRUE,NY_Rockland,325789,630.9577867,North
